train/loss,epoch,step
0.23454508185386658,222,42000
0.21142834424972534,222,42100
0.21840426325798035,223,42200
0.2016279101371765,223,42300
0.23484468460083008,224,42400
0.2445060908794403,224,42500
0.22552523016929626,225,42600
0.20236355066299438,225,42700
0.2358238399028778,226,42800
0.19987604022026062,226,42900
0.22486062347888947,227,43000
0.17210474610328674,228,43100
0.2342173159122467,228,43200
0.23558253049850464,229,43300
0.21512439846992493,229,43400
0.30307191610336304,230,43500
0.17648673057556152,230,43600
0.2222636640071869,231,43700
0.17811524868011475,231,43800
0.16960424184799194,232,43900
0.21648681163787842,232,44000
0.19779528677463531,233,44100
0.19026613235473633,233,44200
0.1969534158706665,234,44300
0.20455273985862732,234,44400
0.2800730764865875,235,44500
0.22694405913352966,235,44600
0.22472748160362244,236,44700
0.23002931475639343,237,44800
0.2148774266242981,237,44900
0.21574920415878296,238,45000
0.21732887625694275,238,45100
0.18942132592201233,239,45200
0.2171889692544937,239,45300
0.24082691967487335,240,45400
0.1814025640487671,240,45500
0.22958089411258698,241,45600
0.22801485657691956,241,45700
0.21040569245815277,242,45800
0.21716754138469696,242,45900
0.20989438891410828,243,46000
0.23548674583435059,243,46100
0.17110753059387207,244,46200
0.21921616792678833,244,46300
0.22641780972480774,245,46400
0.21328289806842804,246,46500
0.22330915927886963,246,46600
0.2134825587272644,247,46700
0.25567370653152466,247,46800
0.1859099566936493,248,46900
0.257722407579422,248,47000
0.20465794205665588,249,47100
0.21742784976959229,249,47200
0.1582263559103012,250,47300
0.20913764834403992,250,47400
0.2031528204679489,251,47500
0.21036624908447266,251,47600
0.21377107501029968,252,47700
0.21008837223052979,252,47800
0.21210506558418274,253,47900
0.207350492477417,253,48000
0.20620782673358917,254,48100
0.22121043503284454,255,48200
0.17987950146198273,255,48300
0.20401254296302795,256,48400
0.18330971896648407,256,48500
0.24403636157512665,257,48600
0.187610924243927,257,48700
0.18810473382472992,258,48800
0.19850623607635498,258,48900
0.180672287940979,259,49000
0.20907405018806458,259,49100
0.23439866304397583,260,49200
0.15873095393180847,260,49300
0.22742146253585815,261,49400
0.188224658370018,261,49500
0.1862768530845642,262,49600
0.17598477005958557,262,49700
0.23650842905044556,263,49800
0.18897119164466858,264,49900
0.24049833416938782,264,50000
,,50000
0.213483065366745,265,50100
0.21625903248786926,265,50200
0.22097396850585938,266,50300
0.19927141070365906,266,50400
0.20758552849292755,267,50500
0.19105514883995056,267,50600
0.19808101654052734,268,50700
0.1977025717496872,268,50800
0.18154287338256836,269,50900
0.1991681009531021,269,51000
0.22998052835464478,270,51100
0.2032453864812851,270,51200
0.208288311958313,271,51300
0.21489734947681427,271,51400
0.18824848532676697,272,51500
0.20269522070884705,273,51600
0.23846611380577087,273,51700
0.19914644956588745,274,51800
0.24343396723270416,274,51900
0.1904931664466858,275,52000
0.1928478628396988,275,52100
0.18489715456962585,276,52200
0.20928584039211273,276,52300
0.2031146138906479,277,52400
0.19434881210327148,277,52500
0.23598064482212067,278,52600
0.18931058049201965,278,52700
0.1839980185031891,279,52800
0.20979510247707367,279,52900
0.1710508167743683,280,53000
0.22853770852088928,280,53100
0.28038665652275085,281,53200
0.16008563339710236,282,53300
0.1758894920349121,282,53400
0.1575574278831482,283,53500
0.219882994890213,283,53600
0.20973804593086243,284,53700
0.19999542832374573,284,53800
0.16369113326072693,285,53900
0.17527790367603302,285,54000
0.19725178182125092,286,54100
0.17350336909294128,286,54200
0.1977819800376892,287,54300
0.21133950352668762,287,54400
0.20245644450187683,288,54500
0.20728901028633118,288,54600
0.19546255469322205,289,54700
0.22233402729034424,289,54800
0.21465551853179932,290,54900
0.19422568380832672,291,55000
0.18420547246932983,291,55100
0.20748673379421234,292,55200
0.194327712059021,292,55300
0.186990886926651,293,55400
0.2191339135169983,293,55500
0.21490533649921417,294,55600
0.19408287107944489,294,55700
0.23333740234375,295,55800
0.2196630984544754,295,55900
0.22619304060935974,296,56000
0.2002444565296173,296,56100
0.1781102418899536,297,56200
0.15332835912704468,297,56300
0.17291373014450073,298,56400
0.18536685407161713,298,56500
0.195987731218338,299,56600
0.18064504861831665,300,56700
0.2205425500869751,300,56800
0.15200938284397125,301,56900
0.19001856446266174,301,57000
0.16701489686965942,302,57100
0.20964527130126953,302,57200
0.20321805775165558,303,57300
0.1566920131444931,303,57400
0.197432279586792,304,57500
0.19280079007148743,304,57600
0.18141043186187744,305,57700
0.15987910330295563,305,57800
0.19367538392543793,306,57900
0.22418877482414246,306,58000
0.2127370685338974,307,58100
0.21431580185890198,307,58200
0.2335927039384842,308,58300
0.17584377527236938,308,58400
0.1775978058576584,309,58500
0.19286006689071655,310,58600
0.20774753391742706,310,58700
0.18558922410011292,311,58800
0.1809385120868683,311,58900
0.16894474625587463,312,59000
0.18277588486671448,312,59100
0.20085714757442474,313,59200
0.182151198387146,313,59300
0.24895715713500977,314,59400
0.21291062235832214,314,59500
0.2007492184638977,315,59600
0.18606621026992798,315,59700
0.19863393902778625,316,59800
0.1910007745027542,316,59900
0.2192394882440567,317,60000
,,60000
0.16520807147026062,317,60100
0.23951296508312225,318,60200
0.1861966997385025,319,60300
0.14709672331809998,319,60400
0.19727742671966553,320,60500
0.22295543551445007,320,60600
0.2058825045824051,321,60700
0.17812006175518036,321,60800
0.1685827374458313,322,60900
0.15728381276130676,322,61000
0.15727181732654572,323,61100
0.18821930885314941,323,61200
0.1875169575214386,324,61300
0.2112690508365631,324,61400
0.18152692914009094,325,61500
0.1890457570552826,325,61600
0.1861126720905304,326,61700
0.2198593020439148,326,61800
0.15568801760673523,327,61900
0.16249015927314758,328,62000
0.234687939286232,328,62100
0.1987052857875824,329,62200
0.189790278673172,329,62300
0.19221749901771545,330,62400
0.17780202627182007,330,62500
0.20868262648582458,331,62600
0.17706626653671265,331,62700
0.20001652836799622,332,62800
0.17933174967765808,332,62900
0.22243337333202362,333,63000
0.2193581461906433,333,63100
0.1867678463459015,334,63200
0.18021970987319946,334,63300
0.17786626517772675,335,63400
0.20130661129951477,335,63500
0.17896440625190735,336,63600
0.17103317379951477,337,63700
0.16241905093193054,337,63800
0.19666165113449097,338,63900
0.17237427830696106,338,64000
0.21831408143043518,339,64100
0.18029919266700745,339,64200
0.18714767694473267,340,64300
0.19646625220775604,340,64400
0.15844643115997314,341,64500
0.2044544816017151,341,64600
0.23232051730155945,342,64700
0.2289639115333557,342,64800
0.16947060823440552,343,64900
0.1856674700975418,343,65000
0.21224282681941986,344,65100
0.24046416580677032,344,65200
0.2045878767967224,345,65300
0.17658677697181702,346,65400
0.17338760197162628,346,65500
0.20701876282691956,347,65600
0.1908435821533203,347,65700
0.19772861897945404,348,65800
0.21831610798835754,348,65900
0.18940064311027527,349,66000
0.1575687974691391,349,66100
0.16571611166000366,350,66200
0.1767200529575348,350,66300
0.20217837393283844,351,66400
0.21554484963417053,351,66500
0.1920960396528244,352,66600
0.23770195245742798,352,66700
0.22487735748291016,353,66800
0.21503663063049316,353,66900
0.16461467742919922,354,67000
0.20065878331661224,355,67100
0.188085675239563,355,67200
0.20339614152908325,356,67300
0.20177873969078064,356,67400
0.1792856752872467,357,67500
0.1855054795742035,357,67600
0.21830600500106812,358,67700
0.21870362758636475,358,67800
0.19389203190803528,359,67900
0.19038420915603638,359,68000
0.14008811116218567,360,68100
0.21212193369865417,360,68200
0.1909923255443573,361,68300
0.1923379898071289,361,68400
0.19006095826625824,362,68500
0.20789171755313873,362,68600
0.18110975623130798,363,68700
0.1795383095741272,364,68800
0.1850297451019287,364,68900
0.17862793803215027,365,69000
0.18736937642097473,365,69100
0.19643032550811768,366,69200
0.18987232446670532,366,69300
0.2364538609981537,367,69400
0.2135666012763977,367,69500
0.14524784684181213,368,69600
0.17435865104198456,368,69700
0.2013927698135376,369,69800
0.20278939604759216,369,69900
0.1804209053516388,370,70000
,,70000
0.16952498257160187,370,70100
0.16241607069969177,371,70200
0.225717693567276,371,70300
0.20710521936416626,372,70400
0.2020246982574463,373,70500
0.19447407126426697,373,70600
0.1807050257921219,374,70700
0.16389629244804382,374,70800
0.1608167290687561,375,70900
0.15873420238494873,375,71000
0.21917137503623962,376,71100
0.19710960984230042,376,71200
0.18779581785202026,377,71300
0.18863365054130554,377,71400
0.1656932234764099,378,71500
0.16944438219070435,378,71600
0.16980761289596558,379,71700
0.15038342773914337,379,71800
0.19223934412002563,380,71900
0.1769540011882782,380,72000
0.1583229899406433,381,72100
0.17171740531921387,382,72200
0.19338156282901764,382,72300
0.18633650243282318,383,72400
0.20969580113887787,383,72500
0.22200724482536316,384,72600
0.18258923292160034,384,72700
0.17221835255622864,385,72800
0.18428215384483337,385,72900
0.18798986077308655,386,73000
0.16499489545822144,386,73100
0.173845112323761,387,73200
0.18655943870544434,387,73300
0.1780618280172348,388,73400
0.1932823657989502,388,73500
0.22095884382724762,389,73600
0.17649266123771667,389,73700
0.1902102530002594,390,73800
0.15458738803863525,391,73900
0.16414904594421387,391,74000
0.20553208887577057,392,74100
0.22539976239204407,392,74200
0.21643944084644318,393,74300
0.1826607882976532,393,74400
0.20458725094795227,394,74500
0.17191487550735474,394,74600
0.18378397822380066,395,74700
0.20310047268867493,395,74800
0.21622192859649658,396,74900
0.15976692736148834,396,75000
0.16982778906822205,397,75100
0.1604418158531189,397,75200
0.1978643387556076,398,75300
0.1883220374584198,398,75400
0.19416756927967072,399,75500
