Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,475999,6827.406,1000,,,,,,,,,,
,,,,,476000,,,-611.4445190429688,-6.109724521636963,2.982726573944092,610.027587890625,609.9322509765625,0.10735710710287094,0.2136661857366562,0.0003,0.0003,0.10736097395420074
,,,,,476999,6796.656,1000,,,,,,,,,,
,,,,,477000,,,-614.6365966796875,-5.98838996887207,3.842447280883789,613.4650268554688,613.242919921875,0.10839666426181793,-0.2838376760482788,0.0003,0.0003,0.10839661955833435
,,,,,477999,6810.4116,1000,,,,,,,,,,
,,,,,478000,,,-608.7360229492188,-6.348153114318848,2.2656078338623047,607.7442626953125,607.6248779296875,0.10846411436796188,0.4115924537181854,0.0003,0.0003,0.10846207290887833
,,,,,478999,6846.292,1000,,,,,,,,,,
,,,,,479000,,,-612.4458618164062,-6.0857110023498535,3.2720837593078613,611.2789916992188,611.0264282226562,0.10836036503314972,0.03517657518386841,0.0003,0.0003,0.10836038738489151
,,,,,479999,6842.1836,1000,,,,,,,,,,
6885.218,31.919304,6934.1895,6834.514,1000.0,480000,,,-618.39208984375,-6.053002834320068,3.464010238647461,617.4732055664062,617.3082275390625,0.1086234524846077,-0.15616056323051453,0.0003,0.0003,0.10862366110086441
,,,,,480999,6852.29,1000,,,,,,,,,,
,,,,,481000,,,-613.7169189453125,-5.741280555725098,3.390265941619873,612.637451171875,612.5328369140625,0.10954032838344574,-0.48030585050582886,0.0003,0.0003,0.1095411404967308
,,,,,481999,6814.1187,1000,,,,,,,,,,
,,,,,482000,,,-607.4037475585938,-5.919402599334717,3.4949076175689697,606.02294921875,606.0941772460938,0.1096336841583252,-0.9701130390167236,0.0003,0.0003,0.10963039100170135
,,,,,482999,6875.252,1000,,,,,,,,,,
,,,,,483000,,,-619.4122924804688,-5.966274738311768,3.435147285461426,618.0924072265625,618.16064453125,0.10909972339868546,0.23430755734443665,0.0003,0.0003,0.10910346359014511
,,,,,483999,6833.667,1000,,,,,,,,,,
,,,,,484000,,,-621.4786987304688,-6.166682243347168,2.6509406566619873,620.3897705078125,620.7130126953125,0.11029615253210068,-0.12537804245948792,0.0003,0.0003,0.1103045865893364
,,,,,484999,6807.721,1000,,,,,,,,,,
6928.4077,59.635296,7000.086,6784.936,1000.0,485000,,,-614.333984375,-5.966228485107422,2.9024698734283447,613.0814208984375,613.41455078125,0.10993612557649612,-0.3083080053329468,0.0003,0.0003,0.10993500053882599
,,,,,485999,6876.4746,1000,,,,,,,,,,
,,,,,486000,,,-623.335205078125,-5.744985103607178,3.0692286491394043,622.4615478515625,622.3709716796875,0.11027984321117401,-0.13850778341293335,0.0003,0.0003,0.11028134077787399
,,,,,486999,6830.8564,1000,,,,,,,,,,
,,,,,487000,,,-614.8385009765625,-6.275457382202148,4.275307655334473,613.5225830078125,613.2769165039062,0.11077599972486496,0.15271854400634766,0.0003,0.0003,0.11077951639890671
,,,,,487999,6922.406,1000,,,,,,,,,,
,,,,,488000,,,-619.3462524414062,-6.089412689208984,3.5174505710601807,618.025634765625,618.4227294921875,0.11099082976579666,0.9471665620803833,0.0003,0.0003,0.11099603772163391
,,,,,488999,6897.8896,1000,,,,,,,,,,
,,,,,489000,,,-615.6727905273438,-5.899386882781982,2.807157278060913,614.1656494140625,614.344970703125,0.11137594282627106,0.3246614634990692,0.0003,0.0003,0.11137790232896805
,,,,,489999,6896.716,1000,,,,,,,,,,
6942.718,63.391544,6995.7812,6776.7075,1000.0,490000,,,-623.482177734375,-6.345988750457764,2.871108055114746,622.064697265625,622.1253662109375,0.11124067008495331,0.25156569480895996,0.0003,0.0003,0.11123804748058319
,,,,,490999,6962.622,1000,,,,,,,,,,
,,,,,491000,,,-616.8958740234375,-5.89354133605957,3.167243003845215,615.803955078125,615.716796875,0.11111892014741898,0.32213643193244934,0.0003,0.0003,0.11112205684185028
,,,,,491999,6900.444,1000,,,,,,,,,,
,,,,,492000,,,-619.5748291015625,-5.753843307495117,3.354147434234619,618.3187255859375,618.5281982421875,0.11088605970144272,-0.9813138246536255,0.0003,0.0003,0.11087756603956223
,,,,,492999,6885.7163,1000,,,,,,,,,,
,,,,,493000,,,-617.734375,-5.860269069671631,3.5662786960601807,616.4960327148438,616.7894287109375,0.11044866591691971,-0.5207945704460144,0.0003,0.0003,0.11044389754533768
,,,,,493999,6889.9062,1000,,,,,,,,,,
,,,,,494000,,,-620.05517578125,-6.482834815979004,3.7170279026031494,618.6256103515625,618.9468994140625,0.1107993945479393,1.3053561449050903,0.0003,0.0003,0.11080484092235565
,,,,,494999,6955.842,1000,,,,,,,,,,
6960.7695,47.597557,7037.9526,6877.453,1000.0,495000,,,-622.439453125,-5.794723987579346,2.167999744415283,620.9693603515625,621.058349609375,0.1106737032532692,-0.4645425081253052,0.0003,0.0003,0.11067137867212296
,,,,,495999,6947.5483,1000,,,,,,,,,,
,,,,,496000,,,-620.34521484375,-6.188950538635254,3.0868234634399414,618.8597412109375,619.20751953125,0.1103215217590332,0.6086239814758301,0.0003,0.0003,0.1103244423866272
,,,,,496999,6926.906,1000,,,,,,,,,,
,,,,,497000,,,-627.0496215820312,-5.661220073699951,3.1744916439056396,625.83642578125,625.4724731445312,0.11160171777009964,-0.6880704760551453,0.0003,0.0003,0.1115986555814743
,,,,,497999,6956.4077,1000,,,,,,,,,,
,,,,,498000,,,-623.716796875,-6.241464614868164,3.655900001525879,622.896240234375,622.6146240234375,0.11069384217262268,0.514502227306366,0.0003,0.0003,0.1106913834810257
,,,,,498999,6837.5845,1000,,,,,,,,,,
,,,,,499000,,,-623.0675659179688,-6.099259853363037,3.362090587615967,622.220947265625,621.9905395507812,0.111194908618927,0.17200151085853577,0.0003,0.0003,0.11120094358921051
,,,,,499999,6982.294,1000,,,,,,,,,,
7020.3916,110.39955,7171.7764,6806.101,1000.0,500000,,,-622.6566162109375,-6.1588897705078125,3.1533331871032715,621.3539428710938,621.3402099609375,0.11141551285982132,0.31701818108558655,0.0003,0.0003,0.11141752451658249
,,,,,500999,6956.835,1000,,,,,,,,,,
,,,,,501000,,,-625.2534790039062,-6.740237236022949,2.2985432147979736,623.9784545898438,624.14892578125,0.11296791583299637,0.8218225240707397,0.0003,0.0003,0.11296950280666351
,,,,,501999,6931.3945,1000,,,,,,,,,,
,,,,,502000,,,-626.9591674804688,-5.89301872253418,2.7477946281433105,625.6700439453125,625.828125,0.1120297759771347,-0.2340347170829773,0.0003,0.0003,0.11203041672706604
,,,,,502999,6932.078,1000,,,,,,,,,,
,,,,,503000,,,-617.7625122070312,-5.977561950683594,3.529829740524292,616.1954345703125,616.3673706054688,0.11226801574230194,-0.6572688221931458,0.0003,0.0003,0.1122639998793602
,,,,,503999,6973.102,1000,,,,,,,,,,
,,,,,504000,,,-629.505126953125,-5.71521520614624,2.936659812927246,628.3828125,628.525634765625,0.11285928636789322,-0.397026389837265,0.0003,0.0003,0.112858347594738
,,,,,504999,6964.7827,1000,,,,,,,,,,
6883.423,421.26392,7104.6416,5631.5366,1000.0,505000,,,-628.9403076171875,-5.952123641967773,3.457484245300293,628.196533203125,628.2801513671875,0.11210183799266815,0.49068862199783325,0.0003,0.0003,0.11210525780916214
,,,,,505999,6957.762,1000,,,,,,,,,,
,,,,,506000,,,-626.037109375,-5.920038223266602,3.281038761138916,625.0026245117188,625.0147705078125,0.11134596168994904,-0.040406398475170135,0.0003,0.0003,0.11135087162256241
,,,,,506999,6814.001,1000,,,,,,,,,,
,,,,,507000,,,-628.41552734375,-5.918324947357178,2.9973530769348145,627.4756469726562,627.5780639648438,0.11198320984840393,-0.2400767058134079,0.0003,0.0003,0.11197970807552338
,,,,,507999,6861.695,1000,,,,,,,,,,
,,,,,508000,,,-627.241455078125,-6.360172271728516,4.057791709899902,626.3406372070312,626.1622924804688,0.11206810921430588,0.3766041398048401,0.0003,0.0003,0.11207108199596405
,,,,,508999,6942.7144,1000,,,,,,,,,,
,,,,,509000,,,-625.711669921875,-5.867320537567139,3.397010564804077,624.0941162109375,623.9305419921875,0.1114455834031105,-0.5884008407592773,0.0003,0.0003,0.11143676191568375
,,,,,509999,7050.837,1000,,,,,,,,,,
6974.1045,67.25101,7048.9966,6842.727,1000.0,510000,,,-626.1879272460938,-6.255800247192383,3.284738540649414,625.138916015625,625.2833251953125,0.11222731322050095,0.4081246256828308,0.0003,0.0003,0.1122269555926323
,,,,,510999,7027.1245,1000,,,,,,,,,,
,,,,,511000,,,-629.9489135742188,-6.057100772857666,2.7665538787841797,628.8776245117188,628.7303466796875,0.11242615431547165,0.06822223961353302,0.0003,0.0003,0.11242730915546417
,,,,,511999,7023.467,1000,,,,,,,,,,
,,,,,512000,,,-628.5369262695312,-6.412405014038086,3.3010542392730713,626.89599609375,627.0869140625,0.11175553500652313,0.41818729043006897,0.0003,0.0003,0.11175614595413208
,,,,,512999,6959.6045,1000,,,,,,,,,,
,,,,,513000,,,-625.5756225585938,-6.413863182067871,3.0249648094177246,624.5020751953125,624.3596801757812,0.11190441995859146,0.5745141506195068,0.0003,0.0003,0.11190348118543625
,,,,,513999,6603.068,1000,,,,,,,,,,
,,,,,514000,,,-632.3256225585938,-6.202206611633301,2.4763317108154297,631.4515380859375,631.3790283203125,0.11204572021961212,0.23362216353416443,0.0003,0.0003,0.11204417049884796
,,,,,514999,6977.101,1000,,,,,,,,,,
6981.2056,36.42182,7028.0063,6903.3433,1000.0,515000,,,-631.6806030273438,-5.994176864624023,2.9949119091033936,630.5166625976562,630.3211059570312,0.11254992336034775,0.8616735935211182,0.0003,0.0003,0.11255405843257904
,,,,,515999,6984.8438,1000,,,,,,,,,,
,,,,,516000,,,-619.4796142578125,-6.475253105163574,3.081700086593628,618.0995483398438,618.2640991210938,0.11171450465917587,1.065590500831604,0.0003,0.0003,0.11171690374612808
,,,,,516999,6924.5513,1000,,,,,,,,,,
,,,,,517000,,,-632.186279296875,-5.832904815673828,2.497316837310791,630.8195190429688,631.0606689453125,0.11101993918418884,0.03258854150772095,0.0003,0.0003,0.11102195084095001
,,,,,517999,6993.874,1000,,,,,,,,,,
,,,,,518000,,,-638.5510864257812,-5.824970722198486,2.5834414958953857,637.7860107421875,637.4947509765625,0.11203938722610474,-0.45876002311706543,0.0003,0.0003,0.11203896254301071
,,,,,518999,7076.4165,1000,,,,,,,,,,
,,,,,519000,,,-635.4586791992188,-6.083540916442871,3.459449529647827,634.5687255859375,634.572021484375,0.11181163787841797,0.23445475101470947,0.0003,0.0003,0.1118113175034523
,,,,,519999,7102.063,1000,,,,,,,,,,
7053.409,76.84853,7142.093,6865.0103,1000.0,520000,,,-634.8489990234375,-5.810588359832764,3.26448392868042,633.513916015625,633.456787109375,0.11324276030063629,-0.16316570341587067,0.0003,0.0003,0.11324756592512131
,,,,,520999,7143.665,1000,,,,,,,,,,
,,,,,521000,,,-630.7306518554688,-5.8580522537231445,2.91251277923584,629.6185302734375,629.5331420898438,0.1134544387459755,0.0688139796257019,0.0003,0.0003,0.11345343291759491
,,,,,521999,7046.9443,1000,,,,,,,,,,
,,,,,522000,,,-639.4620971679688,-5.982451438903809,3.0307765007019043,638.318603515625,638.3182983398438,0.11366323381662369,0.14703905582427979,0.0003,0.0003,0.11366236954927444
,,,,,522999,6681.031,1000,,,,,,,,,,
,,,,,523000,,,-637.2452392578125,-6.616686820983887,4.051585674285889,635.7055053710938,635.6136474609375,0.11347686499357224,0.8328814506530762,0.0003,0.0003,0.11348193138837814
,,,,,523999,7045.5435,1000,,,,,,,,,,
,,,,,524000,,,-630.5780029296875,-6.198436737060547,3.5364391803741455,629.2628784179688,629.1573486328125,0.11364879459142685,0.8268645405769348,0.0003,0.0003,0.11364836245775223
,,,,,524999,7142.7363,1000,,,,,,,,,,
7161.542,47.49288,7216.465,7080.2783,1000.0,525000,,,-632.7153930664062,-5.556868553161621,2.246995449066162,631.8316650390625,631.9417114257812,0.11404239386320114,-1.0398451089859009,0.0003,0.0003,0.11403902620077133
,,,,,525999,7091.654,1000,,,,,,,,,,
,,,,,526000,,,-640.10009765625,-6.045706748962402,2.6886649131774902,639.3018798828125,639.2208862304688,0.11446332931518555,-0.45919010043144226,0.0003,0.0003,0.11445850878953934
,,,,,526999,7127.505,1000,,,,,,,,,,
,,,,,527000,,,-637.0729370117188,-5.895464897155762,3.6373448371887207,636.0477294921875,636.4447021484375,0.11459710448980331,0.22016696631908417,0.0003,0.0003,0.11459843814373016
,,,,,527999,7042.4272,1000,,,,,,,,,,
,,,,,528000,,,-627.4466552734375,-6.072019577026367,3.1683826446533203,626.3582153320312,626.2055053710938,0.11361195147037506,0.12400694936513901,0.0003,0.0003,0.11360953748226166
,,,,,528999,7051.279,1000,,,,,,,,,,
,,,,,529000,,,-627.6235961914062,-6.040171146392822,3.7661328315734863,626.3875732421875,625.9906616210938,0.11423288285732269,1.0086252689361572,0.0003,0.0003,0.11423598974943161
,,,,,529999,7090.487,1000,,,,,,,,,,
7140.448,36.18299,7208.5176,7079.0854,1000.0,530000,,,-637.7793579101562,-6.277660846710205,3.7711377143859863,637.075927734375,636.8251953125,0.11353003978729248,0.462536096572876,0.0003,0.0003,0.11353104561567307
,,,,,530999,7111.027,1000,,,,,,,,,,
,,,,,531000,,,-635.4520874023438,-5.6276116371154785,3.7507200241088867,634.7513427734375,634.1439208984375,0.1145005077123642,-0.693152129650116,0.0003,0.0003,0.11449406296014786
,,,,,531999,7080.1504,1000,,,,,,,,,,
,,,,,532000,,,-631.7622680664062,-6.383529186248779,3.343674421310425,630.6029052734375,630.5192260742188,0.11401300132274628,0.3499389588832855,0.0003,0.0003,0.11401284486055374
,,,,,532999,7114.082,1000,,,,,,,,,,
,,,,,533000,,,-642.0462646484375,-6.133166790008545,2.6511423587799072,640.862548828125,640.60400390625,0.11407893896102905,0.1823061853647232,0.0003,0.0003,0.11407812684774399
,,,,,533999,7110.754,1000,,,,,,,,,,
,,,,,534000,,,-638.1661376953125,-5.813077926635742,2.9264514446258545,636.9697265625,636.7802124023438,0.11375804990530014,0.05789720639586449,0.0003,0.0003,0.11375736445188522
,,,,,534999,7089.468,1000,,,,,,,,,,
7249.839,50.01974,7327.0503,7184.2485,1000.0,535000,,,-636.301513671875,-6.071771621704102,3.36576509475708,635.0201416015625,635.0555419921875,0.11399561166763306,0.11068105697631836,0.0003,0.0003,0.11399446427822113
,,,,,535999,7111.9194,1000,,,,,,,,,,
,,,,,536000,,,-642.0740966796875,-6.1334099769592285,2.847385883331299,640.6775512695312,641.0982666015625,0.1138220727443695,0.7644460201263428,0.0003,0.0003,0.1138250082731247
,,,,,536999,7150.451,1000,,,,,,,,,,
,,,,,537000,,,-645.1355590820312,-6.523904800415039,2.429877281188965,644.4541625976562,644.2237548828125,0.11346372216939926,0.3344374895095825,0.0003,0.0003,0.113463394343853
,,,,,537999,7070.9287,1000,,,,,,,,,,
,,,,,538000,,,-639.740966796875,-5.793258190155029,2.835165023803711,638.6491088867188,638.40087890625,0.11361872404813766,-0.13705149292945862,0.0003,0.0003,0.11361576616764069
,,,,,538999,7186.8457,1000,,,,,,,,,,
,,,,,539000,,,-640.4920654296875,-5.693711280822754,3.529250383377075,639.6727294921875,639.7769775390625,0.11473902314901352,-0.2216402143239975,0.0003,0.0003,0.11474449187517166
,,,,,539999,7105.406,1000,,,,,,,,,,
7180.2305,37.061718,7252.7515,7105.408,1000.0,540000,,,-636.2176513671875,-5.832455635070801,4.124822616577148,634.9139404296875,634.8369140625,0.11445900052785873,-0.04726564884185791,0.0003,0.0003,0.1144607663154602
,,,,,540999,7034.882,1000,,,,,,,,,,
,,,,,541000,,,-640.9841918945312,-6.0997724533081055,2.8356854915618896,639.6880493164062,639.6865844726562,0.11404087394475937,0.5509371161460876,0.0003,0.0003,0.11404723674058914
,,,,,541999,7190.906,1000,,,,,,,,,,
,,,,,542000,,,-636.7232055664062,-6.395503044128418,3.239865303039551,635.1669921875,635.2838134765625,0.11481697857379913,0.4694323241710663,0.0003,0.0003,0.11482136696577072
,,,,,542999,7158.0747,1000,,,,,,,,,,
,,,,,543000,,,-643.2651977539062,-5.744296073913574,3.172196388244629,642.41748046875,642.5213623046875,0.11537912487983704,-0.63722163438797,0.0003,0.0003,0.11538049578666687
,,,,,543999,7118.759,1000,,,,,,,,,,
,,,,,544000,,,-646.4013671875,-5.905646800994873,2.796828508377075,645.8201904296875,645.7884521484375,0.11388985812664032,-0.02067064493894577,0.0003,0.0003,0.11388876289129257
,,,,,544999,7097.992,1000,,,,,,,,,,
7088.8345,102.4809,7238.2974,6834.1733,1000.0,545000,,,-640.50341796875,-6.323602676391602,3.3755688667297363,639.2431640625,639.1799926757812,0.11426080763339996,0.10688015818595886,0.0003,0.0003,0.11426878720521927
,,,,,545999,7139.0356,1000,,,,,,,,,,
,,,,,546000,,,-640.392822265625,-5.730727195739746,2.7270689010620117,638.7689208984375,639.138671875,0.11474449187517166,-0.9791821241378784,0.0003,0.0003,0.11474569886922836
,,,,,546999,7196.797,1000,,,,,,,,,,
,,,,,547000,,,-641.2789306640625,-5.897392272949219,3.254213333129883,640.2916870117188,640.4193115234375,0.11586713790893555,0.3950139582157135,0.0003,0.0003,0.1158732995390892
,,,,,547999,7257.0713,1000,,,,,,,,,,
,,,,,548000,,,-641.3215942382812,-5.967621803283691,3.1049952507019043,639.985107421875,640.05078125,0.11566410958766937,-0.590643048286438,0.0003,0.0003,0.11566609889268875
,,,,,548999,7219.9473,1000,,,,,,,,,,
,,,,,549000,,,-641.9305419921875,-6.052713394165039,4.34316349029541,640.98828125,641.0145263671875,0.11662633717060089,-0.14555850625038147,0.0003,0.0003,0.11662614345550537
,,,,,549999,7103.597,1000,,,,,,,,,,
7150.409,53.969795,7211.543,7041.7075,1000.0,550000,,,-647.8181762695312,-6.037228584289551,2.547304630279541,646.9586181640625,646.8353271484375,0.11696358025074005,-0.028925567865371704,0.0003,0.0003,0.11696210503578186
,,,,,550999,7034.1177,1000,,,,,,,,,,
,,,,,551000,,,-643.7020263671875,-6.338622093200684,3.5664358139038086,642.3521118164062,642.2669677734375,0.11620187759399414,0.6172436475753784,0.0003,0.0003,0.11620032787322998
,,,,,551999,7229.49,1000,,,,,,,,,,
,,,,,552000,,,-650.3607177734375,-5.597187042236328,2.3633453845977783,649.4539794921875,649.1902465820312,0.11604990810155869,-0.9427164793014526,0.0003,0.0003,0.11604712158441544
,,,,,552999,7126.134,1000,,,,,,,,,,
,,,,,553000,,,-645.6253662109375,-5.92055606842041,3.8219947814941406,644.3190307617188,644.0257568359375,0.11657077074050903,0.033008456230163574,0.0003,0.0003,0.11657057702541351
,,,,,553999,7247.172,1000,,,,,,,,,,
,,,,,554000,,,-645.074462890625,-5.815478801727295,2.7466819286346436,644.021728515625,643.9903564453125,0.11588636785745621,0.05880800634622574,0.0003,0.0003,0.11588793992996216
,,,,,554999,7171.7295,1000,,,,,,,,,,
7133.407,87.52074,7213.9487,6897.9556,1000.0,555000,,,-645.502197265625,-5.5240373611450195,3.2603487968444824,644.6566162109375,644.710693359375,0.1156943067908287,-1.0837501287460327,0.0003,0.0003,0.11569137871265411
,,,,,555999,7099.7383,1000,,,,,,,,,,
,,,,,556000,,,-644.8456420898438,-5.709986686706543,2.710606098175049,643.5874633789062,643.803466796875,0.11652400344610214,-1.0726642608642578,0.0003,0.0003,0.11652588844299316
,,,,,556999,7061.4346,1000,,,,,,,,,,
,,,,,557000,,,-648.7476806640625,-5.893928527832031,2.96102237701416,647.6072998046875,647.4752807617188,0.11701395362615585,0.08111588656902313,0.0003,0.0003,0.1170111745595932
,,,,,557999,7227.5527,1000,,,,,,,,,,
,,,,,558000,,,-644.9224853515625,-6.018934726715088,2.9647293090820312,643.90283203125,643.7706298828125,0.11730686575174332,-0.6588989496231079,0.0003,0.0003,0.11730773746967316
,,,,,558999,7177.887,1000,,,,,,,,,,
,,,,,559000,,,-646.6489868164062,-6.282526016235352,3.314455986022949,645.4951782226562,645.510986328125,0.11744816601276398,0.375917911529541,0.0003,0.0003,0.11745143681764603
,,,,,559999,7317.7104,1000,,,,,,,,,,
7253.2764,46.185986,7315.175,7166.1846,1000.0,560000,,,-648.8888549804688,-5.939270973205566,3.283051013946533,647.9238891601562,647.871826171875,0.11668199300765991,-0.14257030189037323,0.0003,0.0003,0.11667938530445099
,,,,,560999,7240.274,1000,,,,,,,,,,
,,,,,561000,,,-654.4417114257812,-5.864570617675781,2.045945644378662,653.3570556640625,653.4287109375,0.11685251444578171,-0.13183461129665375,0.0003,0.0003,0.11685649305582047
,,,,,561999,7269.9995,1000,,,,,,,,,,
,,,,,562000,,,-643.6121215820312,-6.188405990600586,3.1988959312438965,642.1126708984375,641.9330444335938,0.11722081154584885,0.3788905739784241,0.0003,0.0003,0.11722590029239655
,,,,,562999,7270.0044,1000,,,,,,,,,,
,,,,,563000,,,-651.7757568359375,-6.044493675231934,3.0358638763427734,650.748779296875,650.58251953125,0.1174004003405571,0.044394344091415405,0.0003,0.0003,0.11740522086620331
,,,,,563999,7309.518,1000,,,,,,,,,,
,,,,,564000,,,-652.6893310546875,-5.706907272338867,3.375729560852051,651.7142333984375,651.6397705078125,0.11759498715400696,-0.6520298719406128,0.0003,0.0003,0.1175922080874443
,,,,,564999,7215.851,1000,,,,,,,,,,
7309.3174,60.015293,7430.872,7226.791,1000.0,565000,,,-652.40869140625,-6.110239028930664,3.9847633838653564,651.280029296875,650.8258056640625,0.11761932820081711,-0.08544310927391052,0.0003,0.0003,0.11761318892240524
,,,,,565999,7287.691,1000,,,,,,,,,,
,,,,,566000,,,-653.7429809570312,-6.106544017791748,3.199875831604004,652.3748779296875,652.2850341796875,0.11751078814268112,0.284854531288147,0.0003,0.0003,0.11750900000333786
,,,,,566999,7322.773,1000,,,,,,,,,,
,,,,,567000,,,-649.8711547851562,-6.054056167602539,3.6581311225891113,648.202392578125,648.0379638671875,0.11764305084943771,0.6276510953903198,0.0003,0.0003,0.11764521151781082
,,,,,567999,7145.474,1000,,,,,,,,,,
,,,,,568000,,,-652.3984375,-6.131315231323242,3.762155532836914,650.7111206054688,650.60888671875,0.11810033768415451,0.5518214106559753,0.0003,0.0003,0.11810312420129776
,,,,,568999,7254.65,1000,,,,,,,,,,
,,,,,569000,,,-648.4844970703125,-5.504744052886963,3.0139453411102295,647.4443359375,647.41015625,0.11843901872634888,-0.6835618019104004,0.0003,0.0003,0.11844509840011597
,,,,,569999,7221.929,1000,,,,,,,,,,
7277.3486,63.49415,7359.713,7152.7886,1000.0,570000,,,-650.674560546875,-6.4848480224609375,2.757491111755371,649.6455688476562,649.48583984375,0.11826632916927338,1.496166467666626,0.0003,0.0003,0.11826293915510178
,,,,,570999,7293.103,1000,,,,,,,,,,
,,,,,571000,,,-652.7278442382812,-5.997933387756348,2.877795696258545,651.85693359375,651.9013671875,0.11831434816122055,0.23208704590797424,0.0003,0.0003,0.11831508576869965
,,,,,571999,7301.2275,1000,,,,,,,,,,
,,,,,572000,,,-654.4991455078125,-6.286401748657227,2.8887898921966553,653.5738525390625,653.6410522460938,0.11957398056983948,1.0601015090942383,0.0003,0.0003,0.11957822740077972
,,,,,572999,7225.8193,1000,,,,,,,,,,
,,,,,573000,,,-654.3441162109375,-5.65153694152832,4.10794734954834,652.923583984375,653.177734375,0.11961301416158676,-0.23068314790725708,0.0003,0.0003,0.1196088194847107
,,,,,573999,7279.173,1000,,,,,,,,,,
,,,,,574000,,,-652.8042602539062,-6.263636112213135,2.752366065979004,651.534912109375,651.6920166015625,0.11873628199100494,-0.1527012586593628,0.0003,0.0003,0.11873631179332733
,,,,,574999,7373.6895,1000,,,,,,,,,,
7313.072,62.730465,7383.823,7166.9497,1000.0,575000,,,-649.876220703125,-6.270535469055176,2.68168044090271,648.7199096679688,648.689697265625,0.11864867061376572,0.3303518295288086,0.0003,0.0003,0.11865311115980148
,,,,,575999,7154.5225,1000,,,,,,,,,,
,,,,,576000,,,-648.7821044921875,-6.0440778732299805,3.3196258544921875,647.6805419921875,647.717529296875,0.11806320399045944,0.3461531698703766,0.0003,0.0003,0.11806692183017731
,,,,,576999,7266.106,1000,,,,,,,,,,
,,,,,577000,,,-649.3487548828125,-5.936291694641113,3.1099557876586914,647.3433837890625,647.3724365234375,0.1184818297624588,0.10791635513305664,0.0003,0.0003,0.11848270893096924
,,,,,577999,7374.6904,1000,,,,,,,,,,
,,,,,578000,,,-654.788818359375,-6.154109477996826,3.1186602115631104,653.0355224609375,653.4078979492188,0.11820907145738602,-0.08191926777362823,0.0003,0.0003,0.11821068078279495
,,,,,578999,7317.117,1000,,,,,,,,,,
,,,,,579000,,,-658.4857177734375,-5.671080589294434,3.2176077365875244,657.548828125,657.5108642578125,0.11908471584320068,-0.8932470679283142,0.0003,0.0003,0.11908729374408722
,,,,,579999,7416.9897,1000,,,,,,,,,,
7344.837,55.1192,7456.996,7234.722,1000.0,580000,,,-656.709228515625,-6.158830642700195,2.983534574508667,655.1907958984375,655.518798828125,0.11896046996116638,-0.24767670035362244,0.0003,0.0003,0.11895925551652908
,,,,,580999,7327.757,1000,,,,,,,,,,
,,,,,581000,,,-661.7742919921875,-5.702089309692383,3.5427706241607666,660.4873046875,660.387451171875,0.11974811553955078,-0.029515549540519714,0.0003,0.0003,0.11975553631782532
,,,,,581999,7190.0815,1000,,,,,,,,,,
,,,,,582000,,,-659.6608276367188,-6.070984840393066,3.550577163696289,657.9265747070312,658.2056884765625,0.11936934292316437,0.9545860290527344,0.0003,0.0003,0.11937294900417328
,,,,,582999,7347.411,1000,,,,,,,,,,
,,,,,583000,,,-652.1856689453125,-6.065666198730469,3.141822099685669,651.0193481445312,651.121337890625,0.11951565742492676,0.8314328789710999,0.0003,0.0003,0.1195179671049118
,,,,,583999,7411.9556,1000,,,,,,,,,,
,,,,,584000,,,-660.9196166992188,-6.005274772644043,3.9775218963623047,659.8133544921875,659.7265625,0.12039107829332352,0.3477482497692108,0.0003,0.0003,0.12039529532194138
,,,,,584999,7307.9434,1000,,,,,,,,,,
7323.7397,90.67012,7415.851,7121.112,1000.0,585000,,,-656.771728515625,-6.144097328186035,4.045979022979736,655.484375,655.5042724609375,0.11950879544019699,0.22005972266197205,0.0003,0.0003,0.11951346695423126
,,,,,585999,7323.058,1000,,,,,,,,,,
,,,,,586000,,,-656.9793090820312,-6.0859761238098145,3.81467866897583,656.2221069335938,656.2835083007812,0.12050071358680725,0.3776499629020691,0.0003,0.0003,0.12050215899944305
,,,,,586999,7328.9487,1000,,,,,,,,,,
,,,,,587000,,,-655.9163818359375,-6.179393768310547,3.474741220474243,654.6036376953125,654.68603515625,0.1189596876502037,0.09102553129196167,0.0003,0.0003,0.11895713210105896
,,,,,587999,7341.843,1000,,,,,,,,,,
,,,,,588000,,,-652.8004150390625,-5.6746721267700195,3.0777134895324707,651.77001953125,651.8077392578125,0.11872035264968872,0.036966025829315186,0.0003,0.0003,0.11872159689664841
,,,,,588999,7390.2856,1000,,,,,,,,,,
,,,,,589000,,,-665.70947265625,-6.055667877197266,3.1274585723876953,664.5721435546875,664.72509765625,0.11817007511854172,0.02764536440372467,0.0003,0.0003,0.11816985160112381
,,,,,589999,7261.7173,1000,,,,,,,,,,
7238.803,41.02539,7303.2236,7141.3677,1000.0,590000,,,-655.83837890625,-5.763916969299316,4.055896282196045,654.6748046875,654.4180297851562,0.11878812313079834,-0.6210163235664368,0.0003,0.0003,0.11878464370965958
,,,,,590999,7264.4634,1000,,,,,,,,,,
,,,,,591000,,,-660.5390625,-5.604349136352539,2.4087882041931152,659.0250244140625,659.114990234375,0.11930762976408005,-0.7445735931396484,0.0003,0.0003,0.11930444091558456
