Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-242.76538,63.113125,-153.89966,-294.41373,1000.0,-282.18793,89.25455,-184.11781,-442.40277,1000.0,0.030040038749575615,34.05148696899414,330000,209.28134202957153,,65
-288.27527,107.46163,-161.7703,-424.4618,1000.0,-289.70026,61.228333,-248.18112,-411.35217,1000.0,-1.503963828086853,27.285234451293945,335000,212.37437987327576,,66
-251.46008,10.204257,-243.08833,-265.82562,1000.0,-271.05054,34.35067,-214.22414,-318.8495,1000.0,-0.287386029958725,18.62960433959961,340000,215.5027244091034,,67
-244.27014,84.510254,-126.638176,-321.3895,1000.0,-224.61282,61.311012,-144.26968,-333.95605,1000.0,4.805973529815674,25.89858055114746,345000,218.6329927444458,,68
-230.28328,46.403866,-169.55673,-282.19168,1000.0,-190.20523,12.97647,-175.11304,-212.63431,1000.0,7.74501371383667,20.546504974365234,350000,221.78897786140442,,69
-145.9114,40.66552,-102.711334,-200.3876,1000.0,-202.96686,45.657944,-132.99846,-262.4493,1000.0,4.788818836212158,18.015464782714844,355000,224.8762583732605,,70
-211.09953,46.90769,-164.8614,-275.41354,1000.0,-185.30124,37.481182,-132.31934,-228.32945,1000.0,5.640859127044678,17.026708602905273,360000,228.0135953426361,,71
-152.40393,29.303446,-126.29988,-193.33017,1000.0,-153.3899,39.879967,-95.86033,-211.4193,1000.0,8.323700904846191,15.734355926513672,365000,231.2798056602478,,72
-273.02966,65.59417,-180.27805,-320.72684,1000.0,-225.00871,41.963074,-182.84184,-287.5852,1000.0,-1.2077116966247559,15.2018461227417,370000,234.52405524253845,,73
-267.41333,98.9779,-138.54118,-379.16656,1000.0,-175.27261,52.44014,-95.267166,-234.31131,1000.0,2.610236644744873,13.385591506958008,375000,237.7397608757019,,74
-247.5487,85.64388,-146.0863,-355.56296,1000.0,-180.41917,16.186972,-163.33281,-200.75717,1000.0,0.8525207042694092,13.440709114074707,380000,240.9532608985901,,75
-156.13055,61.577267,-73.711716,-221.69138,1000.0,-151.57527,73.2231,-81.49704,-276.15594,1000.0,2.6175687313079834,16.242555618286133,385000,244.09931778907776,,76
-188.59908,69.55037,-130.78531,-286.41937,1000.0,-176.10025,16.92163,-157.36401,-206.5045,1000.0,-0.45453035831451416,15.093941688537598,390000,247.30516076087952,,77
-177.80109,72.18105,-78.09182,-246.59518,1000.0,-130.57771,32.88468,-100.89336,-176.48666,1000.0,3.172780990600586,13.856512069702148,395000,250.5783658027649,,78
-118.43101,69.22277,-38.42037,-207.28723,1000.0,-108.48379,50.19157,-58.48043,-202.70755,1000.0,4.789509296417236,16.688180923461914,400000,253.78064346313477,,79
-107.94247,6.143834,-99.51454,-113.98608,1000.0,-167.9263,102.84694,-73.84068,-359.4408,1000.0,-2.523728847503662,26.389019012451172,405000,256.8949816226959,,80
-54.79922,33.420322,-7.8074684,-82.67781,1000.0,-57.960236,61.076008,-4.611249,-142.3173,1000.0,8.759645462036133,15.537308692932129,410000,260.1339828968048,,81
-45.772846,46.0363,14.337864,-97.485504,1000.0,-109.498825,82.15096,-11.1441765,-221.65918,1000.0,2.1035947799682617,24.70393180847168,415000,263.4073874950409,,82
-85.427086,57.472622,-9.481996,-148.47772,1000.0,-53.6968,99.40462,64.31893,-196.61504,1000.0,6.8478312492370605,30.841426849365234,420000,266.6309344768524,,83
32.32643,32.499428,78.09616,5.8127356,1000.0,-35.693817,57.04637,10.501041,-139.1294,1000.0,6.771357536315918,16.54554557800293,425000,269.7642147541046,,84
-77.733826,39.11225,-32.831978,-128.15831,1000.0,-77.56238,32.648613,-46.87906,-138.34946,1000.0,1.553969144821167,27.643043518066406,430000,272.9546809196472,,85
-96.876564,110.57577,-17.20769,-253.2449,1000.0,-90.307724,66.80882,22.870445,-172.40973,1000.0,-0.7457509636878967,26.498409271240234,435000,276.14954137802124,,86
-182.89793,123.61522,-72.44927,-355.476,1000.0,-75.94111,72.64896,-10.155327,-208.85452,1000.0,-0.976674497127533,24.51604461669922,440000,279.3128328323364,,87
-46.9277,30.290735,-7.9152393,-81.75757,1000.0,-38.499958,52.87225,33.831852,-123.44984,1000.0,1.4960198402404785,17.48145866394043,445000,282.5314402580261,,88
24.813858,8.781319,32.732517,12.5696945,1000.0,-18.070791,62.865196,54.66047,-132.358,1000.0,2.9642982482910156,16.648130416870117,450000,285.67117738723755,,89
-5.341114,40.341373,51.678402,-35.500336,1000.0,-16.049664,58.00155,93.14663,-67.0444,1000.0,-0.2855125367641449,17.48036766052246,455000,288.74770307540894,,90
70.14795,36.323456,102.306404,19.37772,1000.0,-20.517906,143.33505,83.1013,-301.21524,1000.0,-1.7847943305969238,51.41335678100586,460000,291.92859292030334,,91
56.568844,13.527831,75.67733,46.206787,1000.0,39.346107,18.047783,62.626152,10.673317,1000.0,2.923271417617798,18.23238754272461,465000,295.05450320243835,,92
50.575504,137.24606,157.57138,-143.16734,1000.0,93.59068,31.261316,143.9691,52.356987,1000.0,6.602169990539551,14.916452407836914,470000,298.10548067092896,,93
100.49115,80.97367,179.58435,-10.772285,1000.0,30.77753,93.96836,100.8642,-146.5807,1000.0,0.1923397183418274,31.01114273071289,475000,301.14869928359985,,94
118.7641,48.408695,158.80435,50.653584,1000.0,19.361328,51.21444,83.71913,-61.46164,1000.0,-1.0883899927139282,19.515321731567383,480000,304.2334158420563,,95
-19.076181,94.36723,105.34131,-123.09375,1000.0,52.11498,95.2872,138.55667,-108.16223,1000.0,1.6949830055236816,31.801149368286133,485000,307.33757996559143,,96
12.187549,20.608892,26.851448,-16.957634,1000.0,-15.536894,92.09831,114.65987,-159.30876,1000.0,-4.854455947875977,23.968828201293945,490000,310.5128479003906,,97
-10.7835045,34.980286,27.325394,-57.15488,1000.0,27.256922,30.525982,75.056656,-13.817936,1000.0,-2.707109212875366,13.995071411132812,495000,313.6114580631256,,98
61.771854,58.88923,116.439644,-19.972393,1000.0,-14.401186,35.792694,24.479374,-60.005505,1000.0,-6.742168426513672,16.356956481933594,500000,316.79387879371643,,99
