Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,31000,,,6.475720405578613,-5.725495338439941,-6.299130439758301,34.498260498046875,0.8140000000000001,0.001
,,,,,31081,-440.41202,98,,,,,,
,,,,,31141,-66.72026,60,,,,,,
,,,,,31202,-109.305565,61,,,,,,
,,,,,31287,-349.95197,85,,,,,,
,,,,,31378,-436.13605,91,,,,,,
,,,,,31476,-360.9727,98,,,,,,
,,,,,31544,-123.68828,68,,,,,,
,,,,,31634,-400.4821,90,,,,,,
,,,,,31713,-207.39603,79,,,,,,
,,,,,31825,-368.71484,112,,,,,,
,,,,,31928,-497.32935,103,,,,,,
,,,,,32000,,,5.351104736328125,-7.751204490661621,-7.836687088012695,24.0660457611084,0.808,0.001
,,,,,32071,4.5581436,143,,,,,,
,,,,,32165,-474.5298,94,,,,,,
,,,,,32256,-216.15921,91,,,,,,
,,,,,32340,-253.6095,84,,,,,,
,,,,,32441,-408.88025,101,,,,,,
,,,,,32523,-162.96693,82,,,,,,
,,,,,32649,-494.45416,126,,,,,,
,,,,,32717,-205.88486,68,,,,,,
,,,,,32789,-135.6882,72,,,,,,
,,,,,32868,-189.72714,79,,,,,,
,,,,,32962,-386.07657,94,,,,,,
,,,,,33000,,,4.123197078704834,-4.9090728759765625,-4.561326503753662,36.09349060058594,0.802,0.001
,,,,,33091,-324.97696,129,,,,,,
,,,,,33152,-96.894646,61,,,,,,
,,,,,33257,-539.1778,105,,,,,,
,,,,,33342,-107.335945,85,,,,,,
,,,,,33464,-131.32896,122,,,,,,
,,,,,33583,-272.97147,119,,,,,,
,,,,,33690,-421.72647,107,,,,,,
,,,,,33784,-363.09683,94,,,,,,
,,,,,33862,-96.749626,78,,,,,,
,,,,,33944,-73.317505,82,,,,,,
,,,,,34000,,,5.170486927032471,-2.3346333503723145,-2.7903366088867188,36.925254821777344,0.796,0.001
,,,,,34059,-146.16705,115,,,,,,
,,,,,34191,-332.96634,132,,,,,,
,,,,,34287,-341.50363,96,,,,,,
,,,,,34385,-347.23584,98,,,,,,
,,,,,34470,-42.397972,85,,,,,,
,,,,,34605,-381.79022,135,,,,,,
,,,,,34709,-83.164825,104,,,,,,
,,,,,34831,-22.14618,122,,,,,,
,,,,,34902,-178.33353,71,,,,,,
,,,,,34998,-183.40392,96,,,,,,
,,,,,35000,,,16.43310546875,-10.87980842590332,-10.735782623291016,63.26898956298828,0.79,0.001
,,,,,35089,-219.30814,91,,,,,,
,,,,,35188,-92.9401,99,,,,,,
,,,,,35295,-323.31647,107,,,,,,
,,,,,35379,-171.28735,84,,,,,,
,,,,,35442,-136.8515,63,,,,,,
,,,,,35581,-249.63315,139,,,,,,
,,,,,35707,-369.3209,126,,,,,,
,,,,,35791,-107.24925,84,,,,,,
,,,,,35864,-72.90898,73,,,,,,
,,,,,36000,,,1.5833287239074707,-1.4626789093017578,-1.2610399723052979,19.763639450073242,0.784,0.001
,,,,,36004,-402.03067,140,,,,,,
,,,,,36089,-253.03331,85,,,,,,
,,,,,36212,-384.10986,123,,,,,,
,,,,,36291,-83.9909,79,,,,,,
,,,,,36388,-358.2671,97,,,,,,
,,,,,36499,-306.49127,111,,,,,,
,,,,,36563,-124.34955,64,,,,,,
,,,,,36624,-201.76787,61,,,,,,
,,,,,36688,-126.649055,64,,,,,,
,,,,,36755,-178.84232,67,,,,,,
,,,,,36822,-108.69608,67,,,,,,
,,,,,36908,-299.79938,86,,,,,,
,,,,,36992,-105.92758,84,,,,,,
,,,,,37000,,,82.92729949951172,-4.017030239105225,-6.497294902801514,252.01034545898438,0.778,0.001
,,,,,37093,-226.95619,101,,,,,,
,,,,,37207,-7.6322937,114,,,,,,
,,,,,37321,-435.43475,114,,,,,,
,,,,,37402,-412.02554,81,,,,,,
,,,,,37512,-191.27744,110,,,,,,
,,,,,37593,-171.40855,81,,,,,,
,,,,,37704,-125.29918,111,,,,,,
,,,,,37768,-141.06659,64,,,,,,
,,,,,37912,-333.7368,144,,,,,,
,,,,,38000,,,110.54291534423828,-7.168650150299072,-9.0399808883667,311.648193359375,0.772,0.001
,,,,,38001,-117.277565,89,,,,,,
,,,,,38099,-132.04059,98,,,,,,
,,,,,38171,-182.69052,72,,,,,,
,,,,,38280,-223.46646,109,,,,,,
,,,,,38374,-328.64163,94,,,,,,
,,,,,38481,-313.5074,107,,,,,,
,,,,,38565,-388.305,84,,,,,,
,,,,,38630,-103.02148,65,,,,,,
,,,,,38720,-77.43088,90,,,,,,
,,,,,38791,-333.57605,71,,,,,,
,,,,,38855,-152.95744,64,,,,,,
,,,,,38924,-79.78758,69,,,,,,
,,,,,39000,,,49.42594528198242,-12.79228687286377,-14.099802017211914,120.31819915771484,0.766,0.001
,,,,,39056,-450.4206,132,,,,,,
,,,,,39135,-221.90591,79,,,,,,
,,,,,39193,-56.150528,58,,,,,,
,,,,,39316,-333.86224,123,,,,,,
,,,,,39400,-381.93137,84,,,,,,
,,,,,39518,-157.7478,118,,,,,,
,,,,,39621,-266.943,103,,,,,,
,,,,,39710,-363.07184,89,,,,,,
,,,,,39802,-261.36987,92,,,,,,
,,,,,39878,-84.56773,76,,,,,,
7.360617,164.22595,233.16217,-227.51758,278.0,40000,,,54.92487716674805,-10.514290809631348,-9.17982292175293,116.12126922607422,0.76,0.001
,,,,,40008,-76.13878,130,,,,,,
,,,,,40122,-205.46356,114,,,,,,
,,,,,40206,-418.73666,84,,,,,,
,,,,,40265,-64.474945,59,,,,,,
,,,,,40352,-129.78851,87,,,,,,
,,,,,40455,-386.70773,103,,,,,,
,,,,,40519,-71.35799,64,,,,,,
,,,,,40587,-131.042,68,,,,,,
,,,,,40658,-191.99496,71,,,,,,
,,,,,40737,-182.43118,79,,,,,,
