Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,85985,614.6596,210,,,,,,,,
,,,,,86000,,,-192.94898986816406,-2.4475178718566895,16.11347198486328,189.05140686035156,189.77294921875,0.0003,0.0003,0.1
,,,,,86202,640.42584,217,,,,,,,,
,,,,,86472,860.9371,270,,,,,,,,
,,,,,86685,631.796,213,,,,,,,,
,,,,,86922,729.83453,237,,,,,,,,
,,,,,87000,,,-202.78123474121094,-2.464535713195801,6.005921363830566,200.09951782226562,199.59603881835938,0.0003,0.0003,0.1
,,,,,87190,809.4301,268,,,,,,,,
,,,,,87464,918.6465,274,,,,,,,,
,,,,,87766,1042.9626,302,,,,,,,,
,,,,,88000,,,-206.150390625,-1.9432865381240845,7.816095352172852,205.0404815673828,204.84686279296875,0.0003,0.0003,0.1
,,,,,88016,801.30164,250,,,,,,,,
,,,,,88403,1215.6594,387,,,,,,,,
,,,,,88618,649.749,215,,,,,,,,
,,,,,88870,832.53174,252,,,,,,,,
,,,,,89000,,,-196.0766143798828,-2.366133451461792,17.353919982910156,191.74673461914062,192.31591796875,0.0003,0.0003,0.1
,,,,,89101,713.4067,231,,,,,,,,
,,,,,89454,1162.0762,353,,,,,,,,
,,,,,89747,963.2334,293,,,,,,,,
,,,,,89997,821.54535,250,,,,,,,,
828.8369,109.75134,1086.8135,687.9901,259.3,90000,,,-205.8692169189453,-1.8765367269515991,10.450056076049805,202.43348693847656,202.56439208984375,0.0003,0.0003,0.1
,,,,,90210,712.1032,213,,,,,,,,
,,,,,90518,979.4396,308,,,,,,,,
,,,,,90811,934.04785,293,,,,,,,,
,,,,,91000,,,-204.25994873046875,-2.384673595428467,11.20569896697998,201.56716918945312,201.87765502929688,0.0003,0.0003,0.1
,,,,,91145,1031.8711,334,,,,,,,,
,,,,,91409,860.97626,264,,,,,,,,
,,,,,91696,977.6391,287,,,,,,,,
,,,,,91956,774.9748,260,,,,,,,,
,,,,,92000,,,-209.57254028320312,-2.191512107849121,44.84989547729492,204.92706298828125,204.9565887451172,0.0003,0.0003,0.1
,,,,,92227,917.55994,271,,,,,,,,
,,,,,92497,900.9192,270,,,,,,,,
,,,,,92790,1008.4268,293,,,,,,,,
,,,,,93000,,,-213.234375,-1.9191069602966309,8.59992504119873,209.42625427246094,208.99012756347656,0.0003,0.0003,0.1
,,,,,93082,944.43134,292,,,,,,,,
,,,,,93385,1053.3948,303,,,,,,,,
,,,,,93643,876.32416,258,,,,,,,,
,,,,,93895,781.1178,252,,,,,,,,
,,,,,94000,,,-208.0176239013672,-2.2067363262176514,8.45309829711914,204.673095703125,204.5037384033203,0.0003,0.0003,0.1
,,,,,94138,805.03534,243,,,,,,,,
,,,,,94429,1009.11804,291,,,,,,,,
,,,,,94679,823.72797,250,,,,,,,,
,,,,,94915,774.70935,236,,,,,,,,
886.7684,53.647316,984.1534,800.41833,273.2,95000,,,-213.02626037597656,-1.7920880317687988,11.727201461791992,210.8040313720703,210.4652557373047,0.0003,0.0003,0.1
,,,,,95185,895.96405,270,,,,,,,,
,,,,,95469,890.87585,284,,,,,,,,
,,,,,95759,900.6459,290,,,,,,,,
,,,,,96000,,,-205.69004821777344,-1.833092212677002,6.420855522155762,203.9190673828125,204.17776489257812,0.0003,0.0003,0.1
,,,,,96008,830.80023,249,,,,,,,,
,,,,,96267,854.73096,259,,,,,,,,
,,,,,96528,837.51965,261,,,,,,,,
,,,,,96791,879.0596,263,,,,,,,,
,,,,,97000,,,-212.60250854492188,-1.7762794494628906,7.8997673988342285,211.40118408203125,211.6900177001953,0.0003,0.0003,0.1
,,,,,97066,900.5374,275,,,,,,,,
,,,,,97346,966.02484,280,,,,,,,,
,,,,,97608,853.1561,262,,,,,,,,
,,,,,97840,728.63745,232,,,,,,,,
,,,,,98000,,,-203.63204956054688,-2.1018776893615723,11.399994850158691,202.17665100097656,202.3462371826172,0.0003,0.0003,0.1
,,,,,98079,804.44794,239,,,,,,,,
,,,,,98337,860.5379,258,,,,,,,,
,,,,,98586,790.4435,249,,,,,,,,
,,,,,98815,760.4811,229,,,,,,,,
,,,,,99000,,,-199.13760375976562,-1.894185185432434,15.343620300292969,195.876708984375,195.8011474609375,0.0003,0.0003,0.1
,,,,,99086,871.76337,271,,,,,,,,
,,,,,99373,906.6084,287,,,,,,,,
,,,,,99659,917.2737,286,,,,,,,,
,,,,,99886,678.48334,227,,,,,,,,
866.8779,152.57751,1286.323,701.9525,273.3,100000,,,-213.85032653808594,-2.039949655532837,6.551597595214844,211.57464599609375,211.69314575195312,0.0003,0.0003,0.1
,,,,,100150,866.19855,264,,,,,,,,
,,,,,100408,824.0435,258,,,,,,,,
,,,,,100699,905.82135,291,,,,,,,,
,,,,,101000,,,-207.47581481933594,-1.941723346710205,5.579365253448486,205.89556884765625,205.60955810546875,0.0003,0.0003,0.1
,,,,,101031,1096.6489,332,,,,,,,,
,,,,,101279,823.9518,248,,,,,,,,
,,,,,101555,921.2601,276,,,,,,,,
,,,,,101813,836.447,258,,,,,,,,
,,,,,102000,,,-207.8101348876953,-2.095493793487549,8.5732421875,206.63156127929688,206.29473876953125,0.0003,0.0003,0.1
,,,,,102112,926.70184,299,,,,,,,,
,,,,,102360,792.72644,248,,,,,,,,
,,,,,102613,841.858,253,,,,,,,,
,,,,,102881,871.61536,268,,,,,,,,
,,,,,103000,,,-210.49891662597656,-2.3039515018463135,7.010456085205078,208.10678100585938,207.99029541015625,0.0003,0.0003,0.1
,,,,,103127,788.66565,246,,,,,,,,
,,,,,103365,781.791,238,,,,,,,,
,,,,,103612,832.8883,247,,,,,,,,
,,,,,103846,788.2589,234,,,,,,,,
,,,,,104000,,,-212.1710968017578,-1.828820824623108,9.549277305603027,208.82444763183594,208.59127807617188,0.0003,0.0003,0.1
,,,,,104089,798.2643,243,,,,,,,,
,,,,,104333,816.6769,244,,,,,,,,
,,,,,104576,829.5034,243,,,,,,,,
,,,,,104818,790.39453,242,,,,,,,,
780.91296,47.734352,872.8964,717.0719,246.8,105000,,,-215.92642211914062,-1.7941036224365234,6.441135883331299,212.8728485107422,212.95620727539062,0.0003,0.0003,0.1
,,,,,105121,944.53107,303,,,,,,,,
,,,,,105372,815.44653,251,,,,,,,,
,,,,,105610,751.6266,238,,,,,,,,
,,,,,105845,711.70593,235,,,,,,,,
,,,,,106000,,,-213.43167114257812,-1.857619285583496,8.449405670166016,210.6362762451172,210.01856994628906,0.0003,0.0003,0.1
,,,,,106089,814.6419,244,,,,,,,,
,,,,,106366,896.9258,277,,,,,,,,
,,,,,106606,770.1147,240,,,,,,,,
,,,,,106841,759.0846,235,,,,,,,,
,,,,,107000,,,-212.05410766601562,-2.17753529548645,10.915451049804688,210.26170349121094,210.77664184570312,0.0003,0.0003,0.1
,,,,,107091,798.82135,250,,,,,,,,
,,,,,107331,741.2255,240,,,,,,,,
,,,,,107565,737.1806,234,,,,,,,,
,,,,,107791,679.1764,226,,,,,,,,
,,,,,108000,,,-222.92013549804688,-1.7680763006210327,18.487058639526367,220.25274658203125,221.12355041503906,0.0003,0.0003,0.1
,,,,,108090,924.9102,299,,,,,,,,
,,,,,108397,888.4942,307,,,,,,,,
,,,,,108678,886.7255,281,,,,,,,,
,,,,,109000,,,-207.3987274169922,-2.0314340591430664,18.188888549804688,202.71861267089844,203.0708770751953,0.0003,0.0003,0.1
,,,,,109046,1107.3037,368,,,,,,,,
,,,,,109381,1037.805,335,,,,,,,,
,,,,,109822,1317.2112,441,,,,,,,,
1108.4489,438.62708,2043.3859,751.9782,353.9,110000,,,-221.54428100585938,-2.186176061630249,12.422672271728516,217.672607421875,217.743896484375,0.0003,0.0003,0.1
,,,,,110404,1810.1074,582,,,,,,,,
,,,,,110635,724.8156,231,,,,,,,,
,,,,,110883,813.23724,248,,,,,,,,
,,,,,111000,,,-212.6524658203125,-1.7825021743774414,8.157221794128418,211.358154296875,211.8017578125,0.0003,0.0003,0.1
,,,,,111348,1381.1913,465,,,,,,,,
,,,,,111607,795.9478,259,,,,,,,,
,,,,,111888,886.6648,281,,,,,,,,
,,,,,112000,,,-210.37782287597656,-2.4006905555725098,6.772722244262695,207.86883544921875,208.000244140625,0.0003,0.0003,0.1
,,,,,112128,760.0324,240,,,,,,,,
,,,,,112541,1299.7421,413,,,,,,,,
,,,,,112805,844.86676,264,,,,,,,,
,,,,,113000,,,-215.20289611816406,-1.914238691329956,4.780340194702148,213.9265899658203,214.0087890625,0.0003,0.0003,0.1
,,,,,113058,803.23584,253,,,,,,,,
,,,,,113423,1113.6506,365,,,,,,,,
,,,,,113724,899.7427,301,,,,,,,,
,,,,,113971,736.217,247,,,,,,,,
,,,,,114000,,,-217.943359375,-1.9538731575012207,8.659380912780762,215.30828857421875,215.2533416748047,0.0003,0.0003,0.1
,,,,,114281,929.7954,310,,,,,,,,
,,,,,114674,1237.3601,393,,,,,,,,
,,,,,114933,782.98376,259,,,,,,,,
1041.4978,313.32275,1784.7037,737.40063,343.4,115000,,,-211.41188049316406,-1.8671345710754395,13.458309173583984,208.34478759765625,208.2504425048828,0.0003,0.0003,0.1
,,,,,115211,902.4517,278,,,,,,,,
,,,,,115450,731.0922,239,,,,,,,,
,,,,,115693,725.24756,243,,,,,,,,
,,,,,116000,,,-217.57696533203125,-1.7859059572219849,5.43782901763916,214.52944946289062,214.71678161621094,0.0003,0.0003,0.1
,,,,,116223,1553.7158,530,,,,,,,,
,,,,,116813,1740.5436,590,,,,,,,,
,,,,,117000,,,-216.7239532470703,-2.1482720375061035,6.587742805480957,215.7115020751953,215.04058837890625,0.0003,0.0003,0.1
,,,,,117263,1392.8899,450,,,,,,,,
,,,,,117832,1696.7249,569,,,,,,,,
,,,,,118000,,,-218.4859161376953,-1.820359468460083,6.434948921203613,216.1764373779297,216.18045043945312,0.0003,0.0003,0.1
,,,,,118237,1238.432,405,,,,,,,,
,,,,,118652,1285.3275,415,,,,,,,,
,,,,,118900,786.87396,248,,,,,,,,
,,,,,119000,,,-210.17086791992188,-2.27662992477417,12.138423919677734,207.60385131835938,206.94029235839844,0.0003,0.0003,0.1
,,,,,119448,1719.929,548,,,,,,,,
,,,,,119871,1209.8461,423,,,,,,,,
2203.0144,789.2426,3047.8093,575.1889,743.0,120000,,,-221.60377502441406,-1.9598184823989868,7.462940216064453,219.7064971923828,219.1522979736328,0.0003,0.0003,0.1
,,,,,120068,559.49316,197,,,,,,,,
,,,,,120334,868.3013,266,,,,,,,,
,,,,,121000,,,-218.3450469970703,-1.7917470932006836,4.886694431304932,215.92941284179688,216.13543701171875,0.0003,0.0003,0.1
,,,,,121334,2883.3325,1000,,,,,,,,
,,,,,122000,,,-216.06427001953125,-1.9368220567703247,11.430691719055176,214.22091674804688,214.13858032226562,0.0003,0.0003,0.1
,,,,,122334,2933.3142,1000,,,,,,,,
,,,,,123000,,,-218.23223876953125,-1.648014783859253,8.162788391113281,216.93910217285156,216.83241271972656,0.0003,0.0003,0.1
,,,,,123304,2994.9985,970,,,,,,,,
,,,,,123995,2135.8562,691,,,,,,,,
,,,,,124000,,,-222.24830627441406,-2.1328346729278564,13.279870986938477,220.0927734375,219.6089630126953,0.0003,0.0003,0.1
,,,,,124679,2086.7776,684,,,,,,,,
,,,,,124993,1066.9644,314,,,,,,,,
2293.7703,739.692,3035.0413,938.23755,730.6,125000,,,-228.09010314941406,-1.6547518968582153,6.718534469604492,226.1217041015625,226.86300659179688,0.0003,0.0003,0.1
,,,,,125848,2635.2825,855,,,,,,,,
,,,,,126000,,,-218.78614807128906,-2.13824200630188,4.444185733795166,215.81666564941406,215.66311645507812,0.0003,0.0003,0.1
,,,,,126848,2990.296,1000,,,,,,,,
,,,,,127000,,,-218.52865600585938,-1.6610523462295532,8.398746490478516,216.78302001953125,216.5897216796875,0.0003,0.0003,0.1
,,,,,127848,2978.2915,1000,,,,,,,,
,,,,,128000,,,-214.98165893554688,-2.102402687072754,12.531975746154785,211.62013244628906,211.19845581054688,0.0003,0.0003,0.1
,,,,,128066,710.46326,218,,,,,,,,
,,,,,128519,1449.9185,453,,,,,,,,
,,,,,129000,,,-219.10546875,-2.080580711364746,16.033464431762695,217.1973876953125,217.60394287109375,0.0003,0.0003,0.1
,,,,,129519,2927.2617,1000,,,,,,,,
,,,,,129738,703.0729,219,,,,,,,,
1977.1254,920.63257,2993.026,965.10205,636.5,130000,,,-221.0501251220703,-1.9984396696090698,7.6323442459106445,219.75755310058594,220.12594604492188,0.0003,0.0003,0.1
,,,,,130738,2969.005,1000,,,,,,,,
,,,,,131000,,,-224.54296875,-1.9171018600463867,6.67093563079834,222.92489624023438,223.16250610351562,0.0003,0.0003,0.1
,,,,,131738,2979.9001,1000,,,,,,,,
,,,,,132000,,,-228.81369018554688,-1.6654096841812134,8.743029594421387,227.4058380126953,227.63314819335938,0.0003,0.0003,0.1
,,,,,132280,1720.8381,542,,,,,,,,
,,,,,133000,,,-223.58255004882812,-1.8632895946502686,5.681264400482178,221.54029846191406,221.73159790039062,0.0003,0.0003,0.1
,,,,,133280,3104.3623,1000,,,,,,,,
,,,,,133606,1154.8611,326,,,,,,,,
,,,,,133885,948.9034,279,,,,,,,,
,,,,,134000,,,-217.6312713623047,-1.8818737268447876,8.296985626220703,213.68356323242188,214.0601806640625,0.0003,0.0003,0.1
,,,,,134885,3105.9312,1000,,,,,,,,
1598.5844,958.1214,3066.1135,835.3521,498.3,135000,,,-223.248779296875,-1.7298247814178467,6.956831932067871,220.0511932373047,219.7764892578125,0.0003,0.0003,0.1
,,,,,135252,1290.8429,367,,,,,,,,
,,,,,135732,1704.87,480,,,,,,,,
,,,,,136000,,,-226.91455078125,-1.9656566381454468,7.299386978149414,225.28761291503906,225.1052703857422,0.0003,0.0003,0.1
,,,,,136009,970.4474,277,,,,,,,,
,,,,,136354,1221.7507,345,,,,,,,,
,,,,,136645,925.177,291,,,,,,,,
,,,,,136929,874.4154,284,,,,,,,,
,,,,,137000,,,-222.0526580810547,-1.754515290260315,11.94091510772705,219.68226623535156,219.29278564453125,0.0003,0.0003,0.1
,,,,,137929,3181.2976,1000,,,,,,,,
,,,,,138000,,,-227.7993621826172,-1.737565279006958,7.6530303955078125,225.71530151367188,225.34121704101562,0.0003,0.0003,0.1
,,,,,138197,913.3165,268,,,,,,,,
,,,,,138595,1354.8318,398,,,,,,,,
,,,,,138993,1400.5455,398,,,,,,,,
,,,,,139000,,,-228.55572509765625,-1.6364363431930542,5.5753889083862305,227.44122314453125,227.37545776367188,0.0003,0.0003,0.1
,,,,,139331,1205.2178,338,,,,,,,,
,,,,,139568,795.4058,237,,,,,,,,
1076.4141,177.84111,1361.8496,866.6135,308.3,140000,,,-220.0210418701172,-2.0290040969848633,4.694857597351074,217.18646240234375,216.94656372070312,0.0003,0.0003,0.1
,,,,,140568,3198.9126,1000,,,,,,,,
,,,,,140940,1323.6335,372,,,,,,,,
,,,,,141000,,,-223.28494262695312,-1.692055583000183,13.721202850341797,219.901123046875,220.0699920654297,0.0003,0.0003,0.1
,,,,,141286,1219.7863,346,,,,,,,,
,,,,,141646,1183.0146,360,,,,,,,,
,,,,,141966,1089.3358,320,,,,,,,,
,,,,,142000,,,-230.39035034179688,-1.7655011415481567,7.278552532196045,227.4292755126953,227.68124389648438,0.0003,0.0003,0.1
,,,,,142171,646.2354,205,,,,,,,,
,,,,,142506,1161.8424,335,,,,,,,,
,,,,,142812,1073.4283,306,,,,,,,,
,,,,,143000,,,-227.78744506835938,-1.5316426753997803,6.489466667175293,226.91021728515625,226.54986572265625,0.0003,0.0003,0.1
,,,,,143096,957.5946,284,,,,,,,,
,,,,,143331,792.28235,235,,,,,,,,
,,,,,143608,957.1196,277,,,,,,,,
,,,,,143944,1165.1465,336,,,,,,,,
,,,,,144000,,,-222.9747314453125,-1.8167343139648438,5.543575286865234,221.85140991210938,222.06158447265625,0.0003,0.0003,0.1
,,,,,144271,1125.1738,327,,,,,,,,
,,,,,144579,1004.6697,308,,,,,,,,
1388.1676,853.0089,3106.8867,742.412,428.4,145000,,,-223.96246337890625,-1.6481077671051025,6.7934112548828125,222.3599395751953,222.6166534423828,0.0003,0.0003,0.1
,,,,,145579,3159.0496,1000,,,,,,,,
,,,,,146000,,,-229.0276641845703,-1.8617947101593018,4.715563774108887,226.44903564453125,226.37893676757812,0.0003,0.0003,0.1
,,,,,146579,3091.9082,1000,,,,,,,,
,,,,,147000,,,-230.97044372558594,-1.5175036191940308,4.972304821014404,229.116943359375,229.26797485351562,0.0003,0.0003,0.1
,,,,,147579,3047.6382,1000,,,,,,,,
,,,,,148000,,,-230.67042541503906,-1.3714993000030518,4.476235389709473,229.60028076171875,229.70045471191406,0.0003,0.0003,0.1
,,,,,148579,3127.8494,1000,,,,,,,,
,,,,,148833,876.95404,254,,,,,,,,
,,,,,149000,,,-226.23538208007812,-1.645350456237793,8.598320007324219,222.13949584960938,221.71572875976562,0.0003,0.0003,0.1
,,,,,149104,941.1136,271,,,,,,,,
,,,,,149476,1296.2408,372,,,,,,,,
,,,,,149821,1214.5339,345,,,,,,,,
566.21625,430.653,1337.7949,78.281746,177.2,150000,,,-227.49522399902344,-1.4397552013397217,5.64357852935791,226.26063537597656,226.37472534179688,0.0003,0.0003,0.1
,,,,,150060,822.3401,239,,,,,,,,
,,,,,150325,894.8018,265,,,,,,,,
,,,,,151000,,,-235.07611083984375,-1.5460259914398193,3.75766658782959,233.40283203125,233.8077392578125,0.0003,0.0003,0.1
,,,,,151325,3105.4565,1000,,,,,,,,
,,,,,151804,1664.2126,479,,,,,,,,
,,,,,152000,,,-227.80613708496094,-1.6799023151397705,7.599271774291992,226.574462890625,226.6829376220703,0.0003,0.0003,0.1
,,,,,152057,829.30994,253,,,,,,,,
,,,,,152357,1026.2045,300,,,,,,,,
,,,,,152674,1076.192,317,,,,,,,,
,,,,,152999,1117.9932,325,,,,,,,,
,,,,,153000,,,-227.12339782714844,-1.8199741840362549,4.535486221313477,225.962646484375,225.9377899169922,0.0003,0.0003,0.1
,,,,,153247,821.7834,248,,,,,,,,
,,,,,153531,963.8435,284,,,,,,,,
,,,,,154000,,,-229.2421875,-1.789569616317749,4.699605941772461,228.1516876220703,228.22952270507812,0.0003,0.0003,0.1
,,,,,154531,3081.4204,1000,,,,,,,,
,,,,,154829,1043.5646,298,,,,,,,,
657.30096,284.80392,1031.0403,356.92783,214.6,155000,,,-223.44223022460938,-1.9612597227096558,30.93113136291504,220.82655334472656,220.79931640625,0.0003,0.0003,0.1
,,,,,155148,1121.7706,319,,,,,,,,
,,,,,155533,1332.7496,385,,,,,,,,
,,,,,155856,1115.874,323,,,,,,,,
,,,,,156000,,,-233.14849853515625,-1.4461596012115479,6.647233963012695,231.013671875,231.070068359375,0.0003,0.0003,0.1
,,,,,156053,611.1835,197,,,,,,,,
,,,,,156258,641.9763,205,,,,,,,,
,,,,,156574,1078.2029,316,,,,,,,,
,,,,,156997,1435.8016,423,,,,,,,,
,,,,,157000,,,-238.07391357421875,-1.4087114334106445,4.914675235748291,236.67807006835938,236.7124481201172,0.0003,0.0003,0.1
,,,,,157276,944.51447,279,,,,,,,,
,,,,,158000,,,-231.370849609375,-1.6629953384399414,3.717803955078125,229.2788848876953,229.0733642578125,0.0003,0.0003,0.1
,,,,,158276,3178.7097,1000,,,,,,,,
,,,,,158561,940.9045,285,,,,,,,,
,,,,,158599,61.95746,38,,,,,,,,
,,,,,158645,77.09998,46,,,,,,,,
,,,,,158912,871.84094,267,,,,,,,,
,,,,,158956,73.25973,44,,,,,,,,
,,,,,159000,,,-232.17987060546875,-1.7171931266784668,12.175490379333496,231.0514678955078,231.7685089111328,0.0003,0.0003,0.1
,,,,,159956,3169.8584,1000,,,,,,,,
913.49054,93.61658,1047.0979,715.9081,269.2,160000,,,-229.2667999267578,-1.277604341506958,4.607208728790283,227.81227111816406,227.92782592773438,0.0003,0.0003,0.1
,,,,,160236,945.6718,280,,,,,,,,
,,,,,160440,638.96,204,,,,,,,,
,,,,,160749,1031.8687,309,,,,,,,,
,,,,,161000,,,-226.8662872314453,-1.8288682699203491,6.558019638061523,225.62228393554688,225.6981964111328,0.0003,0.0003,0.1
,,,,,161045,1021.1027,296,,,,,,,,
,,,,,161318,928.1477,273,,,,,,,,
,,,,,161537,705.4561,219,,,,,,,,
,,,,,161833,1021.8188,296,,,,,,,,
,,,,,162000,,,-234.427001953125,-1.3192046880722046,6.6116533279418945,232.60324096679688,233.05111694335938,0.0003,0.0003,0.1
,,,,,162040,658.0065,207,,,,,,,,
,,,,,162354,1034.9912,314,,,,,,,,
,,,,,162566,670.3352,212,,,,,,,,
,,,,,162829,895.71606,263,,,,,,,,
,,,,,163000,,,-230.40484619140625,-1.9122750759124756,8.430871963500977,229.15859985351562,228.94692993164062,0.0003,0.0003,0.1
,,,,,163159,1127.1534,330,,,,,,,,
,,,,,163475,1086.5303,316,,,,,,,,
,,,,,163842,1272.0374,367,,,,,,,,
,,,,,164000,,,-233.02784729003906,-1.7301732301712036,6.090287685394287,231.41134643554688,231.29864501953125,0.0003,0.0003,0.1
,,,,,164159,1080.3354,317,,,,,,,,
,,,,,164368,660.7367,209,,,,,,,,
,,,,,164621,866.75287,253,,,,,,,,
,,,,,164834,681.81696,213,,,,,,,,
694.844,86.46379,846.807,563.04016,215.4,165000,,,-237.95547485351562,-1.8115699291229248,12.255781173706055,236.05169677734375,235.95416259765625,0.0003,0.0003,0.1
,,,,,165175,1191.4413,341,,,,,,,,
,,,,,165393,720.5642,218,,,,,,,,
,,,,,165672,933.2785,279,,,,,,,,
,,,,,165892,733.41644,220,,,,,,,,
,,,,,166000,,,-230.46075439453125,-1.458054542541504,6.1162872314453125,229.53042602539062,229.67227172851562,0.0003,0.0003,0.1
,,,,,166216,1110.926,324,,,,,,,,
,,,,,166451,789.51117,235,,,,,,,,
,,,,,166707,864.3585,256,,,,,,,,
,,,,,167000,,,-238.51075744628906,-1.4508709907531738,8.68696117401123,234.87527465820312,234.55389404296875,0.0003,0.0003,0.1
,,,,,167001,992.8799,294,,,,,,,,
,,,,,167262,881.40283,261,,,,,,,,
,,,,,167466,626.0442,204,,,,,,,,
,,,,,167770,1049.3542,304,,,,,,,,
,,,,,168000,,,-231.24888610839844,-1.6176245212554932,3.781968116760254,230.0683135986328,229.865234375,0.0003,0.0003,0.1
,,,,,168029,883.8727,259,,,,,,,,
,,,,,168305,929.766,276,,,,,,,,
,,,,,168521,725.1598,216,,,,,,,,
,,,,,168783,861.1294,262,,,,,,,,
,,,,,169000,,,-238.60128784179688,-1.4364867210388184,4.536628723144531,237.62939453125,237.52154541015625,0.0003,0.0003,0.1
,,,,,169042,849.71936,259,,,,,,,,
,,,,,169423,1319.9928,381,,,,,,,,
,,,,,169789,1227.7235,366,,,,,,,,
763.99255,107.34619,890.6134,575.7428,234.5,170000,,,-232.5176544189453,-1.3609795570373535,5.159560203552246,229.26231384277344,228.92236328125,0.0003,0.0003,0.1
,,,,,170056,894.5212,267,,,,,,,,
,,,,,170279,725.21906,223,,,,,,,,
,,,,,170509,756.3309,230,,,,,,,,
,,,,,170728,706.73663,219,,,,,,,,
,,,,,171000,,,-231.91552734375,-1.422264575958252,11.162115097045898,230.84909057617188,231.1485595703125,0.0003,0.0003,0.1
,,,,,171003,890.9295,275,,,,,,,,
,,,,,171283,915.32556,280,,,,,,,,
,,,,,171497,681.8241,214,,,,,,,,
,,,,,171778,916.2666,281,,,,,,,,
,,,,,172000,,,-245.76480102539062,-1.3439230918884277,2.900303840637207,244.79798889160156,244.77027893066406,0.0003,0.0003,0.1
,,,,,172004,748.9461,226,,,,,,,,
,,,,,172269,896.9112,265,,,,,,,,
,,,,,172553,969.92914,284,,,,,,,,
,,,,,172892,1170.3407,339,,,,,,,,
,,,,,173000,,,-230.5433807373047,-1.5339176654815674,3.205953359603882,228.05416870117188,227.7940673828125,0.0003,0.0003,0.1
,,,,,173128,812.3128,236,,,,,,,,
,,,,,173371,820.0188,243,,,,,,,,
,,,,,173630,860.62164,259,,,,,,,,
,,,,,173913,962.1061,283,,,,,,,,
,,,,,174000,,,-231.771484375,-1.6679329872131348,4.708663463592529,230.6940155029297,230.59844970703125,0.0003,0.0003,0.1
,,,,,174155,805.7225,242,,,,,,,,
,,,,,174690,1793.0448,535,,,,,,,,
1791.1819,812.414,3103.429,825.6252,537.3,175000,,,-234.42808532714844,-1.6828645467758179,5.598407745361328,233.1173095703125,233.49478149414062,0.0003,0.0003,0.1
,,,,,175027,1173.5109,337,,,,,,,,
,,,,,175229,634.7186,202,,,,,,,,
,,,,,175295,128.87935,66,,,,,,,,
,,,,,175496,634.1521,201,,,,,,,,
,,,,,175811,1099.5919,315,,,,,,,,
,,,,,176000,,,-239.16775512695312,-1.613146424293518,7.085840702056885,237.48782348632812,237.40921020507812,0.0003,0.0003,0.1
,,,,,176167,1232.21,356,,,,,,,,
,,,,,176498,1127.567,331,,,,,,,,
,,,,,176973,1696.3538,475,,,,,,,,
,,,,,177000,,,-233.41146850585938,-1.1723558902740479,6.358442783355713,231.16006469726562,231.30856323242188,0.0003,0.0003,0.1
,,,,,177310,1175.7809,337,,,,,,,,
,,,,,177531,726.44415,221,,,,,,,,
,,,,,177825,997.0607,294,,,,,,,,
,,,,,178000,,,-240.30276489257812,-1.4317097663879395,6.07924747467041,239.19790649414062,239.24298095703125,0.0003,0.0003,0.1
,,,,,178075,832.55493,250,,,,,,,,
,,,,,178325,839.7164,250,,,,,,,,
,,,,,178605,941.86426,280,,,,,,,,
,,,,,178883,915.6043,278,,,,,,,,
,,,,,179000,,,-239.21719360351562,-1.2989187240600586,5.21162748336792,238.61141967773438,238.92059326171875,0.0003,0.0003,0.1
,,,,,179235,1197.7816,352,,,,,,,,
,,,,,179609,1314.2776,374,,,,,,,,
,,,,,179905,1025.0715,296,,,,,,,,
1301.086,659.0905,3234.2656,760.5482,386.6,180000,,,-237.47434997558594,-1.4030191898345947,6.5351176261901855,236.53834533691406,236.61700439453125,0.0003,0.0003,0.1
,,,,,180223,1099.4854,318,,,,,,,,
,,,,,180794,2028.2222,571,,,,,,,,
,,,,,181000,,,-230.4034881591797,-1.423110842704773,14.95175838470459,228.45111083984375,228.9761199951172,0.0003,0.0003,0.1
,,,,,181093,1043.6703,299,,,,,,,,
,,,,,181339,826.643,246,,,,,,,,
,,,,,181651,1092.1686,312,,,,,,,,
,,,,,182000,,,-228.32945251464844,-1.680769443511963,4.133548736572266,227.29493713378906,227.1695098876953,0.0003,0.0003,0.1
,,,,,182011,1260.6127,360,,,,,,,,
,,,,,182300,973.70544,289,,,,,,,,
,,,,,182545,816.8539,245,,,,,,,,
,,,,,182843,1030.9718,298,,,,,,,,
,,,,,183000,,,-241.9016571044922,-1.5513100624084473,4.661452293395996,240.97715759277344,241.37515258789062,0.0003,0.0003,0.1
,,,,,183191,1206.8761,348,,,,,,,,
,,,,,184000,,,-223.659423828125,-1.8404505252838135,6.515593528747559,220.0499267578125,220.16998291015625,0.0003,0.0003,0.1
,,,,,184191,3170.0154,1000,,,,,,,,
,,,,,184625,1531.5243,434,,,,,,,,
,,,,,184955,1140.902,330,,,,,,,,
2112.982,911.43134,3223.8843,1087.652,641.7,185000,,,-229.9690399169922,-1.5852477550506592,4.065340042114258,229.2647705078125,228.8460235595703,0.0003,0.0003,0.1
,,,,,185235,977.1543,280,,,,,,,,
,,,,,185896,2267.589,661,,,,,,,,
,,,,,186000,,,-231.34974670410156,-1.1902387142181396,3.294644832611084,230.6923828125,230.6930389404297,0.0003,0.0003,0.1
,,,,,186896,3266.8496,1000,,,,,,,,
